,Unnamed: 0,FACILITY_CODE,SOURCE,STATE,FACILITY,CITY,LATITUDE,LONGITUDE,FLOW_2012_MGD,2012_TOT_ANNUAL_MM3,CWNS_NUM,NPDES_ID,check_sewer_permits
2593,2593,IA00185,CWNS2012,IA,ALTA WWTP,Alta,42.6658,-95.313,0.17,0.23504557,19000018001,IA0024449,sewer_system
2594,2594,IA00195,CWNS2012,IA,ALTA VISTA WWTP,Alta Vista,43.1911,-92.4164,0.035,0.048391735,19000019001,IA0030686,sewer_system
2595,2595,IA00205,CWNS2012,IA,ALTON WWTP,Alton,42.9739,-96.0072,0.15,0.20739315,19000020001,IA0028932,sewer_system
2596,2596,IA00215,CWNS2012,IA,ALTOONA WWTP,Altoona,41.6404,-93.4802,3.2,4.424387208,19000021001,0,no_permit
2597,2597,IA00225,CWNS2012,IA,ALVORD WWTP,Alvord,43.3399,-96.2956,0.01,0.01382621,19000022001,IA0059722,sewer_system
2598,2598,IA00235,CWNS2012,IA,AMES WWTP,Ames,41.9616,-93.5682,5.89,8.143637704724998,19000023001,IA0035955,sewer_system
2599,2599,IA00245,CWNS2012,IA,ANAMOSA WWTP,Anamosa,42.1027,-91.2907,0.49,0.677484291,19000024001,IA0025895,sewer_system
2600,2600,IA00255,CWNS2012,IA,ANDOVER STL,Andover,41.9756,-90.2572,0.01,0.01382621,19000025001,IA0021091,sewer_system
2601,2601,IA00265,CWNS2012,IA,ANITA STL,0,41.43,-94.7992,0.1,0.1382621,19000027001,IA0024520,sewer_system
2602,2602,IA00275,CWNS2012,IA,ANKENY SE STP,Ankeny,41.7183,-93.5714,3,4.147863008,19000028002,IA0038628,sewer_system
2603,2603,IA00285,CWNS2012,IA,ANTHON WWTP,Anthon,42.3921,-95.8624,0.07,0.09678347,19000029001,IA0042854,sewer_system
2604,2604,IA00295,CWNS2012,IA,APLINGTON WWTP,Aplington,42.5844,-92.8697,0.28,0.387133881,19000030001,IA0035050,sewer_system
2605,2605,IA00305,CWNS2012,IA,ARCADIA STL,Aracdia,42.0819,-95.0542,0.038,0.052539598,19000031001,IA0031208,sewer_system
2606,2606,IA00315,CWNS2012,IA,ARGYLE,Mt. Pleasant,40.524,-91.5825,0.006,0.008295726,19000033002,0,no_permit
2607,2607,IA00325,CWNS2012,IA,ARMSTRONG WWTP,Spencer,43.3876,-94.481,0.109,0.150705689,19000037001,IA0028517,sewer_system
2608,2608,IA00335,CWNS2012,IA,ARTHUR STL,Arthur,42.3358,-95.3525,0.04,0.05530484,19000039001,IA0025887,sewer_system
2609,2609,IA00345,CWNS2012,IA,ASBURY WWTP,Asbury,42.5206,-90.7781,1.132,1.565126975,19000040001,IA0069922,sewer_system
2610,2610,IA00355,CWNS2012,IA,ASHTON WWTP,0,43.3098,-95.8023,0.04,0.05530484,19000041001,IA0024457,sewer_system
2611,2611,IA00365,CWNS2012,IA,ATALISSA STL,Atalissa,41.5639,-91.1536,0.03,0.04147863,19000043001,IA0070998,sewer_system
2612,2612,IA00375,CWNS2012,IA,ATKINS WWTP,Atkins,41.9978,-91.8406,0.21,0.290350411,19000045001,IA0020796,sewer_system
2613,2613,IA00385,CWNS2012,IA,ATLANTIC WWTP,Atlantic,41.4078,-95.0464,2.33,3.221506936,19000046001,IA0029025,sewer_system
2614,2614,IA00395,CWNS2012,IA,AUBURN STL,Auburn,42.2635,-94.8856,0.03,0.04147863,19000047001,IA0057029,sewer_system
2615,2615,IA00405,CWNS2012,IA,AUDUBON WWTP,Audubon,41.7069,-94.9228,0.44,0.608353241,19000048001,IA0035203,sewer_system
2616,2616,IA00415,CWNS2012,IA,AURELIA WWTP,Aurelia,42.7094,-95.4431,0.1,0.1382621,19000049001,IA0028908,sewer_system
2617,2617,IA00425,CWNS2012,IA,AURORA STL,Aurora,42.6094,-91.7372,0.03,0.04147863,19000050001,IA0059412,sewer_system
2618,2618,IA00435,CWNS2012,IA,AVOCA WW STAB LAGOON,Avoca,41.455,-95.3561,0.22,0.304176621,19000051001,IA0030708,sewer_system
2619,2619,IA00445,CWNS2012,IA,BADGER STL,Badger,42.6071,-94.1478,0.06,0.08295726,19000053001,IA0029041,sewer_system
2620,2620,IA00465,CWNS2012,IA,BANCROFT STL,Bancroft,43.3013,-94.2108,0.1,0.1382621,19000057001,IA0057762,sewer_system
2621,2621,IA00475,CWNS2012,IA,BARNES CITY STL,Barnes City,41.5159,-92.4585,0.021,0.029035041,19000059001,IA0081329,sewer_system
2622,2622,IA00485,CWNS2012,IA,BARNUM STL,Fort Dodge,42.5146,-94.3686,0.01,0.01382621,19000060001,IA0041246,sewer_system
2623,2623,IA00495,CWNS2012,IA,BATAVIA WWTP,Batavia,40.9928,-92.1552,0.05,0.06913105,19000062001,IA0061778,sewer_system
2624,2624,IA00505,CWNS2012,IA,BATTLE CREEK WWTP,0,42.3144,-95.596,0.085,0.117522785,19000063001,IA0027855,sewer_system
2625,2625,IA00515,CWNS2012,IA,BAXTER WWTP,Baxter,41.8158,-93.1481,0.09,0.12443589,19000064001,IA0023353,sewer_system
2626,2626,IA00525,CWNS2012,IA,BAYARD WWTP,Bayard,41.8439,-94.5608,0.06,0.08295726,19000065001,IA0061468,sewer_system
2627,2627,IA00535,CWNS2012,IA,BEAMAN WWTP,0,42.2169,-92.8297,0.02,0.02765242,19000068001,IA0058734,sewer_system
2628,2628,IA00545,CWNS2012,IA,BEDFORD WWTP,Bedford,40.6608,-94.7163,0.17,0.23504557,19000070001,IA0026018,sewer_system
2629,2629,IA00555,CWNS2012,IA,BELLE PLAINE WWTP,Belle Plaine,41.8814,-92.275,0.69,0.954008492,19000071001,IA0065404,sewer_system
2630,2630,IA00565,CWNS2012,IA,BELMOND WWTP,Belmond,42.8397,-93.6136,0.28,0.387133881,19000073001,IA0041777,sewer_system
2631,2631,IA00575,CWNS2012,IA,BENNETT STL,Bennett,41.7385,-90.9699,0.061,0.084339881,19000074001,IA0021971,sewer_system
2632,2632,IA00585,CWNS2012,IA,BERNARD STP,0,42.3131,-90.8309,0.01,0.01382621,19000077001,IA0076856,sewer_system
2633,2633,IA00595,CWNS2012,IA,BIRMINGHAM STL,Birmingham,40.8834,-91.9361,0.04,0.05530484,19000081001,IA0023426,sewer_system
2634,2634,IA00605,CWNS2012,IA,BLAIRSBURG STL,Blairsburg,42.4701,-93.6312,0.03,0.04147863,19000082001,IA0034347,sewer_system
2635,2635,IA00615,CWNS2012,IA,BLAIRSTOWN WWTP,Blairstown,41.9139,-92.0758,0.26,0.359481461,19000083001,IA0030660,sewer_system
2636,2636,IA00625,CWNS2012,IA,BLAKESBURG WWTP,Blakesburg,40.96,-92.6395,0.04,0.05530484,19000084001,IA0028215,sewer_system
2637,2637,IA00635,CWNS2012,IA,BLENCOE STL,0,41.9309,-96.0643,0.02,0.02765242,19000086001,IA0042889,sewer_system
2638,2638,IA00645,CWNS2012,IA,BLOCKTON WWTP,Blockton,40.5912,-94.5019,0.022,0.030417662,19000087001,IA0076023,sewer_system
2639,2639,IA00655,CWNS2012,IA,BLOOMFIELD WWTP,Bloomfield,40.7432,-92.4094,1.14,1.576187943,19000088001,IA0047929,sewer_system
2640,2640,IA00665,CWNS2012,IA,BLUEGRASS WWTP,Blue Grass,41.5034,-90.7581,0.165,0.2281324654124999,19000089001,IA0028975,sewer_system
2641,2641,IA00675,CWNS2012,IA,BODE STL,Bode,42.8682,-94.2777,0.03,0.04147863,19000090001,IA0047805,sewer_system
2642,2642,IA00685,CWNS2012,IA,BONAPARTE WWTP,Bonaparte,40.6969,-91.7867,0.06,0.08295726,19000091001,IA0050628,sewer_system
2643,2643,IA00695,CWNS2012,IA,BONDURANT WWTP,Bondrant,41.6969,-93.4706,0.3,0.414786301,19000092001,IA0023396,sewer_system
2644,2644,IA00705,CWNS2012,IA,BOONE WWTP,Boone,42.0407,-93.8905,1.69,2.336629494,19000093001,IA0058076,sewer_system
2645,2645,IA00715,CWNS2012,IA,BOUTON STL,Bouton,41.8497,-94.0083,0.01,0.01382621,19000094001,0,no_permit
2646,2646,IA00725,CWNS2012,IA,BOYDEN WWTP,0,43.1806,-96.0325,0.06,0.08295726,19000096001,IA0042838,sewer_system
2647,2647,IA00735,CWNS2012,IA,BRADDYVILLE WWTP,0,40.5821,-95.0234,0.03,0.04147863,19000097001,IA0057151,sewer_system
2648,2648,IA00745,CWNS2012,IA,BRANDON WWTP,Brandon,42.31,-92.0047,0.05,0.06913105,19000099001,IA0028185,sewer_system
2649,2649,IA00755,CWNS2012,IA,BRAYTON STL,Brayton,41.5408,-94.9248,0.06,0.08295726,19000100001,IA0057100,sewer_system
2650,2650,IA00765,CWNS2012,IA,BREDA WWTP,Breda,42.1972,-94.9775,0.086,0.1189054062149999,19000101001,IA0056103,sewer_system
2651,2651,IA00775,CWNS2012,IA,BRIDGEWATER STL,Bridgewater,41.2453,-94.6561,0.02,0.02765242,19000102001,IA0062006,sewer_system
2652,2652,IA00785,CWNS2012,IA,BRIGHTON WWTP,Brighton,41.1628,-91.8211,0.05,0.06913105,19000103001,IA0047911,sewer_system
2653,2653,IA00795,CWNS2012,IA,BRITT WWTP,Britt,43.0881,-93.8122,0.21,0.290350411,19000105001,IA0023582,sewer_system
2654,2654,IA00805,CWNS2012,IA,BROOKLYN WWTP,Brooklyn,41.7278,-92.4259,0.4,0.553048401,19000106001,IA0020958,sewer_system
2655,2655,IA00815,CWNS2012,IA,BRUNSVILLE WWTP,Brunsville,42.8128,-96.2685,0.01,0.01382621,19000107001,IA0058564,sewer_system
2656,2656,IA00825,CWNS2012,IA,BUFFALO WWTP,Buffalo,41.4568,-90.7105,0.18,0.24887178,19000110001,IA0020800,sewer_system
2657,2657,IA00835,CWNS2012,IA,BUFFALO CENTER WWTP,Buffalo Center,43.4071,-93.9443,0.1,0.1382621,19000111001,IA0047821,sewer_system
2658,2658,IA00845,CWNS2012,IA,BURLINGTON WWTP,Burlington,40.798,-91.0966,4.93,6.816321542324999,19000112001,IA0043079,sewer_system
2659,2659,IA00855,CWNS2012,IA,BURT STL,Burt,43.1886,-94.2147,0.094,0.129966374,19000113001,IA0027405,sewer_system
2660,2660,IA00865,CWNS2012,IA,CALAMUS STL,Calamus,41.8235,-90.766,0.03,0.04147863,19000115001,IA0028622,sewer_system
2661,2661,IA00875,CWNS2012,IA,CALLENDER STL,0,42.3671,-94.2826,0.04,0.05530484,19000116001,IA0057096,sewer_system
2662,2662,IA00885,CWNS2012,IA,CALUMET STL,Calumet,42.9536,-95.5558,0.025,0.034565525,19000118001,IA0062049,sewer_system
2663,2663,IA00895,CWNS2012,IA,CAMANCHE WWTP,Camanche,41.7767,-90.2739,0.401,0.5544310220024999,19000119001,0,no_permit
2664,2664,IA00905,CWNS2012,IA,CAMBRIDGE STL,Cambridge,41.8961,-93.5194,0.082,0.113374922,19000120001,IA0022101,sewer_system
2665,2665,IA00915,CWNS2012,IA,CANTRIL WWTP,0,40.6386,-92.0743,0.03,0.04147863,19000121001,IA0056685,sewer_system
2666,2666,IA00925,CWNS2012,IA,CARLISLE WWTP,Carlisle,41.5046,-93.4769,0.46,0.636005661,19000123001,IA0024554,sewer_system
2667,2667,IA00945,CWNS2012,IA,CARROLL WWTP,Carroll,42.0561,-94.8406,1.25,1.728276253,19000125001,IA0021377,sewer_system
2668,2668,IA00955,CWNS2012,IA,CASCADE WWTP,Cascade,42.2953,-91.0094,0.15,0.20739315,19000128001,IA0027740,sewer_system
2669,2669,IA00965,CWNS2012,IA,CASEY WWTP,Casey,41.5039,-94.5089,0.06,0.08295726,19000129001,IA0027197,sewer_system
2670,2670,IA00975,CWNS2012,IA,CEDAR FALLS WWTP,Cedar Falls,42.5348,-92.4402,3.3,4.562649308,19000133001,IA0036633,sewer_system
2671,2671,IA00985,CWNS2012,IA,CEDAR RAPIDS WWTP,Cedar Rapids,41.9583,-91.5636,24.53,33.91569319,19000134001,IA0042641,sewer_system
2672,2672,IA00995,CWNS2012,IA,CENTER POINT WWTP,Center Point,42.1986,-91.7886,0.2,0.276524201,19000136001,IA0021067,sewer_system
2673,2673,IA01005,CWNS2012,IA,CENTERVILLE NE WWTP,Centerville,40.7375,-92.8592,0.77,1.064618172,19000137001,IA0027472,sewer_system
2674,2674,IA01015,CWNS2012,IA,CENTERVILLE WEST WWTP,Centerville,40.7317,-92.8896,0.18,0.24887178,19000137002,IA0027464,sewer_system
2675,2675,IA01025,CWNS2012,IA,CENTRAL CITY WWTP,0,42.2,-91.5225,0.08,0.1106096801999999,19000138001,IA0027979,sewer_system
2676,2676,IA01035,CWNS2012,IA,CHARITON WWTP,Chariton,41.0172,-93.2786,0.59,0.8157463914749999,19000140001,IA0028924,sewer_system
2677,2677,IA01045,CWNS2012,IA,CHARLES CITY WWTP,Charles City,43.0528,-92.68,1.375,1.901103878,19000141001,IA0022039,sewer_system
2678,2678,IA01055,CWNS2012,IA,CHARLOTTE STL,Charlotte,41.9656,-90.4614,0.038,0.052539598,19000142001,IA0062341,sewer_system
2679,2679,IA01065,CWNS2012,IA,CHARTER OAK LGN,Charter Oak,42.0672,-95.5986,0.04,0.05530484,19000143001,IA0022268,sewer_system
2680,2680,IA01075,CWNS2012,IA,CHELSEA LAGOON,Chelsea,41.9209,-92.3798,0.04,0.05530484,19000145001,IA0071552,sewer_system
2681,2681,IA01085,CWNS2012,IA,CHEROKEE WWTP,Cherokee,42.7277,-95.5586,2.81,3.885165017,19000146001,IA0059005,sewer_system
2682,2682,IA01095,CWNS2012,IA,CHESTER WWTP,Chester,43.4878,-92.3511,0.02,0.02765242,19000147001,IA0020931,sewer_system
2683,2683,IA01105,CWNS2012,IA,CHILLICOTHE WWTP,Chillicothe,41.0753,-92.5236,0.004,0.005530484,19000148001,IA0071081,sewer_system
2684,2684,IA01115,CWNS2012,IA,CHURDAN WWTP,Churdan,42.1553,-94.4693,0.022,0.030417662,19000149001,IA0031216,sewer_system
2685,2685,IA01125,CWNS2012,IA,CINCINNATI STL,0,40.6367,-92.9294,0.07,0.09678347,19000150001,IA0070734,sewer_system
2686,2686,IA01135,CWNS2012,IA,CLARE WWTP,Fort Dodge,42.5838,-94.3446,0.03,0.04147863,19000151001,IA0062936,sewer_system
2687,2687,IA01145,CWNS2012,IA,CLARENCE WWTP,Clarence,41.8911,-91.0714,0.17,0.23504557,19000152001,IA0027201,sewer_system
2688,2688,IA01155,CWNS2012,IA,CLARINDA WWTP,Clarinda,40.7239,-95.0319,0.76,1.050791962,19000153001,IA0035190,sewer_system
2689,2689,IA01165,CWNS2012,IA,CLARION WWTP,Clarion,42.7234,-93.7408,0.651,0.900086273,19000154001,IA0030945,sewer_system
2690,2690,IA01175,CWNS2012,IA,CLARKSVILLE WWTP,0,42.7751,-92.674,0.12,0.1659145202999999,19000155001,IA0023388,sewer_system
2691,2691,IA01185,CWNS2012,IA,CLEARFIELD WWTP,Clearfield,40.8016,-94.4756,0.04,0.05530484,19000157001,IA0070980,sewer_system
2692,2692,IA01195,CWNS2012,IA,CLEAR LAKE SEWER DIST,CLEAR LAKE,43.1047,-93.407,4.6,6.360056611499999,19000158001,IA0058441,sewer_system
2693,2693,IA01205,CWNS2012,IA,CLEGHORN WWTP,Cleghorn,42.8049,-95.7196,0.03,0.04147863,19000159001,IA0042846,sewer_system
2694,2694,IA01215,CWNS2012,IA,CLEMONS STL,0,42.1147,-93.1522,0.03,0.04147863,19000160001,IA0057509,sewer_system
2695,2695,IA01225,CWNS2012,IA,CLINTON WWTP,Clinton,41.8098,-90.2304,5.9,8.157463915,19000162001,IA0035947,sewer_system
2696,2696,IA01235,CWNS2012,IA,CLUTIER STL,Clutier,42.0751,-92.4025,0.03,0.04147863,19000165001,IA0056812,sewer_system
2697,2697,IA01245,CWNS2012,IA,COGGON WWTP,Coggon,42.2814,-91.5257,0.05,0.06913105,19000167001,IA0024473,sewer_system
2698,2698,IA01255,CWNS2012,IA,COIN WWTP,0,40.6421,-95.2293,0.03,0.04147863,19000168001,IA0062332,sewer_system
2699,2699,IA01265,CWNS2012,IA,COLESBURG NW STL,Colesburg,42.4815,-91.2653,0.01,0.01382621,19000169001,IA0056863,sewer_system
2700,2700,IA01275,CWNS2012,IA,COLESBURG SE STL,Colesburg,42.6336,-91.1953,0.02,0.02765242,19000169002,IA0023604,sewer_system
2701,2701,IA01285,CWNS2012,IA,COLFAX WWTP,Colfax,41.6808,-93.247,0.34,0.470091141,19000170001,IA0041980,sewer_system
2702,2702,IA01295,CWNS2012,IA,COLLINS STL,Collins,41.8993,-93.3116,0.04,0.05530484,19000172001,IA0047767,sewer_system
2703,2703,IA01305,CWNS2012,IA,COLO STL,Colo,42.0056,-93.3128,0.1,0.1382621,19000173001,IA0047759,sewer_system
2704,2704,IA01315,CWNS2012,IA,COLUMBUS JUNCTION STL,0,41.2825,-91.3536,0.11,0.15208831,19000175001,IA0023523,sewer_system
2705,2705,IA01325,CWNS2012,IA,CONESVILLE STL,0,41.3851,-91.36,0.097,0.134114237,19000177001,IA0058769,sewer_system
2706,2706,IA01335,CWNS2012,IA,CONRAD WWTP,0,42.3634,-92.7647,0.15,0.20739315,19000178001,IA0034355,sewer_system
2707,2707,IA01345,CWNS2012,IA,COON RAPIDS WWTP,0,41.8558,-94.6574,0.14,0.19356694,19000180001,IA0028983,sewer_system
2708,2708,IA01355,CWNS2012,IA,CORALVILLE STL,0,41.6764,-91.5986,2.94,4.064905747,19000182001,IA0020788,sewer_system
2709,2709,IA01365,CWNS2012,IA,CORNING WWTP,Corning,40.9819,-94.7431,0.51,0.705136711,19000183001,IA0027375,sewer_system
2710,2710,IA01375,CWNS2012,IA,CORRECTIONVILLE WWTP,Correctionville,42.4581,-95.7725,0.205,0.283437306,19000184001,IA0023531,sewer_system
2711,2711,IA01385,CWNS2012,IA,CORWITH LAGOON,0,42.9911,-93.9444,0.106,0.146557826,19000185001,IA0021351,sewer_system
2712,2712,IA01395,CWNS2012,IA,CORYDON WWTP,Corydon,40.7481,-93.3156,0.359,0.49636094,19000186001,IA0049573,sewer_system
2713,2713,IA01405,CWNS2012,IA,COUNCIL BLUFFS WWTP,COUNCIL BLUFFS,41.1693,-95.8371,6.71,9.277386927,19000189001,IA0036641,sewer_system
2714,2714,IA01415,CWNS2012,IA,CRAWFORDSVILLE WWTP,Crawfordsville,41.2258,-91.5469,0.032,0.044243872,19000191001,IA0076074,sewer_system
2715,2715,IA01425,CWNS2012,IA,CRESCENT WWTP,Crescent,41.3637,-95.8583,0.033,0.045626493,19000192001,IA0076431,sewer_system
2716,2716,IA01435,CWNS2012,IA,CRESTON WWTP,Creston,41.0481,-94.3897,1.44,1.990974244,19000194001,IA0035238,sewer_system
2717,2717,IA01445,CWNS2012,IA,CROMWELL LAGOON,Creston,41.0467,-94.4622,0.01,0.01382621,19000195001,IA0074063,sewer_system
2718,2718,IA01455,CWNS2012,IA,CRYSTAL LAKE WWTP,Crystal Lake,43.2225,-93.7875,0.03,0.04147863,19000196001,IA0062367,sewer_system
2719,2719,IA01465,CWNS2012,IA,CUMBERLAND WWTP,Cumberland,41.2707,-94.8731,0.039,0.053922219,19000197001,IA0034363,sewer_system
2720,2720,IA01485,CWNS2012,IA,CUSHING WWTP,Cushing,42.4703,-95.6883,0.03,0.04147863,19000200001,IA0023477,sewer_system
2721,2721,IA01495,CWNS2012,IA,CYLINDER STL,Cylinder,43.0975,-94.5603,0.01,0.01382621,19000201001,IA0064823,sewer_system
2722,2722,IA01505,CWNS2012,IA,DAKOTA CITY WWTP,Dakota City,42.7253,-94.1952,0.16,0.2212193603999999,19000202001,IA0048003,sewer_system
2723,2723,IA01515,CWNS2012,IA,DALLAS CENTER WWTP,0,41.6725,-93.9456,0.19,0.26269799,19000204001,IA0035319,sewer_system
2724,2724,IA01525,CWNS2012,IA,DANBURY SEWAGE LAGOON,Danbury,42.2275,-95.7236,0.06,0.08295726,19000206001,IA0035246,sewer_system
2725,2725,IA01535,CWNS2012,IA,DANVILLE STL,Daville,40.8525,-91.3283,0.1,0.1382621,19000207001,IA0025861,sewer_system
2726,2726,IA01545,CWNS2012,IA,DAVENPORT WWTP,Davenport,41.4846,-90.6313,19.02,26.29745147,19000208001,IA0043052,sewer_system
2727,2727,IA01555,CWNS2012,IA,DAVIS CITY WWTP,Davis City,40.6311,-93.8044,0.03,0.04147863,19000209001,IA0060232,sewer_system
2728,2728,IA01565,CWNS2012,IA,DECATUR CITY WWTP,Decatur City,40.7372,-93.8244,0.02,0.02765242,19000212001,IA0072745,sewer_system
2729,2729,IA01575,CWNS2012,IA,DEDHAM STL,Dedham,41.911,-94.8182,0.02,0.02765242,19000214001,IA0035181,sewer_system
2730,2730,IA01585,CWNS2012,IA,DEEP RIVER STL,Deep River,41.5734,-92.3731,0.04,0.05530484,19000215001,IA0071943,sewer_system
2731,2731,IA01595,CWNS2012,IA,DEFIANCE STL,Defiance,41.8253,-95.3361,0.03,0.04147863,19000216001,IA0042862,sewer_system
2732,2732,IA01605,CWNS2012,IA,DELAWARE STL,0,42.4738,-91.3376,0.02,0.02765242,19000217001,IA0062855,sewer_system
2733,2733,IA01615,CWNS2012,IA,DELHI STL,0,42.4192,-91.329,0.04,0.05530484,19000218001,IA0047848,sewer_system
2734,2734,IA01625,CWNS2012,IA,DELMAR STL,Delmar,41.9922,-90.6001,0.06,0.08295726,19000219001,IA0061913,sewer_system
2735,2735,IA01635,CWNS2012,IA,DELTA WWTP,Delta,41.3197,-92.3303,0.04,0.05530484,19000222001,IA0070742,sewer_system
2736,2736,IA01645,CWNS2012,IA,DENISON WWTP,Denison,42.0089,-95.3732,1.134,1.5678922168349998,19000223001,IA0023302,sewer_system
2737,2737,IA01655,CWNS2012,IA,DENVER STL,0,42.6534,-92.3468,0.16,0.2212193603999999,19000224001,IA0044156,sewer_system
2738,2738,IA01665,CWNS2012,IA,DES MOINES METRO WRA WWTP,Des Moines,41.5723,-93.5577,33.35,46.110410433374994,19000226001,IA0044130,sewer_system
2739,2739,IA01675,CWNS2012,IA,DE SOTO WWTP,De Soto,41.5297,-94.0028,0.084,0.116140164,19000227001,IA0056821,sewer_system
2740,2740,IA01685,CWNS2012,IA,DEWITT WWTP,DeWitt,41.8106,-90.5422,1.402,1.938434646,19000228001,IA0035271,sewer_system
2741,2741,IA01695,CWNS2012,IA,DEXTER WWTP,0,41.5063,-94.2252,0.06,0.08295726,19000229001,IA0058661,sewer_system
2742,2742,IA01705,CWNS2012,IA,DIAGONAL STL,Diagonal,40.8068,-94.3539,0.02,0.02765242,19000230001,IA0063401,sewer_system
2743,2743,IA01715,CWNS2012,IA,DICKENS WWTP,Spencer,,,0,0,19000231001,0,no_permit
2744,2744,IA01725,CWNS2012,IA,DIKE WWTP,Dike,42.4572,-92.6275,0.29,0.400960091,19000232001,IA0023311,sewer_system
2745,2745,IA01735,CWNS2012,IA,DIXON WWTP,Dixon,41.7417,-90.7739,0.02,0.02765242,19000233001,IA0033022,sewer_system
2746,2746,IA01745,CWNS2012,IA,DOLLIVER STP,Dolliver,43.4595,-94.5811,0.008,0.011060968,19000234001,IA0082147,sewer_system
2747,2747,IA01755,CWNS2012,IA,DONAHUE WWTP,0,41.6969,-90.6822,0.02,0.02765242,19000235001,IA0029017,sewer_system
2748,2748,IA01765,CWNS2012,IA,DONNELLSON STP,Donnellson,40.6336,-91.5744,0.15,0.20739315,19000237001,IA0035335,sewer_system
2749,2749,IA01775,CWNS2012,IA,DOON STL,Doon,43.2685,-96.2364,0.05,0.06913105,19000238001,IA0023736,sewer_system
2750,2750,IA01785,CWNS2012,IA,DOW CITY SEWAGE LAGOON,Dow City,41.9363,-95.4938,0.03,0.04147863,19000240001,IA0034371,sewer_system
2751,2751,IA01795,CWNS2012,IA,DOWS WWTP,Dows,42.6467,-93.5042,0.269,0.37192505,19000241001,IA0042811,sewer_system
2752,2752,IA01805,CWNS2012,IA,DRAKESVILLE WWTP,Centerville,40.7903,-92.4708,0.017,0.023504557,19000242001,IA0075612,sewer_system
2753,2753,IA01815,CWNS2012,IA,DUBUQUE WWTP,Dubuque,42.4695,-90.6597,17.32,23.94699576,19000243001,IA0044458,sewer_system
2754,2754,IA01825,CWNS2012,IA,DUMONT STL,Dumont,42.739,-92.974,0.13,0.17974073,19000244001,IA0033316,sewer_system
2755,2755,IA01835,CWNS2012,IA,DUNCOMBE STL,0,42.4744,-94.0015,0.04,0.05530484,19000245001,IA0027413,sewer_system
2756,2756,IA01845,CWNS2012,IA,DUNDEE STL,Dundee,42.5849,-91.5554,0.02,0.02765242,19000246001,IA0062839,sewer_system
2757,2757,IA01855,CWNS2012,IA,DUNKERTON WWTP,0,42.5772,-92.1636,0.06,0.08295726,19000247001,IA0042790,sewer_system
2758,2758,IA01865,CWNS2012,IA,DUNLAP STL,Dunlap,41.852,-95.6091,0.15,0.20739315,19000248001,IA0042871,sewer_system
2759,2759,IA01875,CWNS2012,IA,DURANT WWTP,Durant,41.5928,-90.9092,0.19,0.26269799,19000250001,IA0064891,sewer_system
2760,2760,IA01885,CWNS2012,IA,DYERSVILLE WWTP,Dyersville,42.4678,-91.1228,0.86,1.189054062,19000251001,IA0023345,sewer_system
2761,2761,IA01895,CWNS2012,IA,DYSART DISPOSAL PLANT,Dysart,42.1534,-92.3269,0.26,0.359481461,19000252001,IA0020745,sewer_system
2762,2762,IA01905,CWNS2012,IA,EAGLE GROVE WWTP,0,42.6488,-93.9068,1.362,1.883129805,19000253001,IA0034380,sewer_system
2763,2763,IA01915,CWNS2012,IA,EARLHAM WWTP,Earlham,41.4994,-94.1131,0.153,0.2115410133824999,19000254001,IA0027421,sewer_system
2764,2764,IA01925,CWNS2012,IA,MONDAMIN STL,Mondamin,41.7072,-96.0017,0.03,0.04147863,19000255001,IA0023507,sewer_system
2765,2765,IA01935,CWNS2012,IA,EARVILLE STP,Earlville,42.476,-91.2664,0.06,0.08295726,19000256001,IA0042773,sewer_system
2766,2766,IA01945,CWNS2012,IA,EARLY WWTP,Early,42.4522,-95.155,0.07,0.09678347,19000257001,IA0035904,sewer_system
2767,2767,IA01955,CWNS2012,IA,EDDYVILLE WWTP,0,41.1392,-92.6175,0.14,0.19356694,19000259001,IA0020770,sewer_system
2768,2768,IA01965,CWNS2012,IA,EDGEWOOD STP,Edgewood,42.6236,-91.405,0.1,0.1382621,19000260001,IA0024490,sewer_system
2769,2769,IA01975,CWNS2012,IA,ELBERON STL,Elberon,42.0056,-92.3169,0.012,0.016591452,19000261001,IA0061964,sewer_system
2770,2770,IA01985,CWNS2012,IA,ELDON WWTP,0,40.9006,-92.2059,0.13,0.17974073,19000262001,IA0022306,sewer_system
2771,2771,IA01995,CWNS2012,IA,ELDORA WWTP,Eldora,42.3547,-93.0842,0.3,0.414786301,19000263001,IA0025933,sewer_system
2772,2772,IA02005,CWNS2012,IA,ELDRIDGE WWTP,Eldridge,41.6487,-90.6011,0.421,0.582083442,19000264001,IA0021318,sewer_system
2773,2773,IA02015,CWNS2012,IA,ELKADER WWTP,Elkader,42.8445,-91.3983,0.16,0.2212193603999999,19000266001,IA0021962,sewer_system
2774,2774,IA02025,CWNS2012,IA,ELKHART WWTP,Elkhart,41.795,-93.5217,0.06,0.08295726,19000267001,IA0021326,sewer_system
2775,2775,IA02035,CWNS2012,IA,ELK HORN WWTP,Elk Horn,41.5806,-95.0717,0.14,0.19356694,19000268001,IA0027677,sewer_system
2776,2776,IA02045,CWNS2012,IA,ELK RUN HEIGHTS STP,Elk Run Heights,42.4625,-92.3069,0.18,0.24887178,19000270001,IA0034231,sewer_system
2777,2777,IA02055,CWNS2012,IA,ELLIOTT STL,Elliott,41.1522,-95.1681,0.06,0.08295726,19000271001,IA0034398,sewer_system
